day_of_year,Yolo Bypass,Sacramento River,East Delta,Lower Sacramento River,South Delta,Suisun Marsh,Confluence,Lower San Joaquin River,SW Suisun,SE Suisun,NE Suisun,NW Suisun
230,20.432401484631605,20.76646979456716,21.28540823816594,20.39938546015549,21.06369406992776,20.000381488001807,20.17692711390475,21.113668301085593,18.993050757487072,19.57621541739444,19.537786044556825,19.244112007350207
231,20.435668951948877,20.727021276177435,21.27281625267411,20.38377779177502,21.026245195016376,19.961785608259916,20.163012979910125,21.070175298469017,18.95616302994738,19.54734140062872,19.50302645649454,19.22366013780469
232,20.42324675108974,20.66137359805585,21.169633903561014,20.35939428791836,20.99519091906116,19.943961274051897,20.14264276130641,21.01786443122999,18.954631397533987,19.52840989870756,19.47987866750757,19.20124853468096
233,20.355761071320593,20.584988819521993,21.065581131776025,20.311628714652407,20.949723747171475,19.925688825321327,20.110445252677373,20.944659214988572,18.968606183206422,19.510404526719977,19.463826372425572,19.173481325218187
234,20.36316944096917,20.540812280288183,21.055458696641114,20.28337534447206,20.907655848696667,19.8961935863617,20.095280983273568,20.897734781482228,18.966011368174158,19.503991425078357,19.454516595208215,19.16244959807062
235,20.34046991483677,20.53378288706255,21.051543485071818,20.282651133675156,20.880145359616417,19.893147082505426,20.093059625631287,20.88297675041181,18.95531004110428,19.503991425078357,19.454143144178357,19.16044497243896
236,20.33975003875413,20.5088694398231,21.00486130847122,20.28769212339249,20.877338040732507,19.88651028927247,20.09969185591702,20.886281849711523,18.952387768643895,19.486119297938963,19.444906364018507,19.153936607716652
237,20.351445088157416,20.49674907606017,21.015751072258116,19.905068884319,20.89246948402653,19.891001818154447,19.960321485086542,20.871155306149006,18.95300032883181,19.462475082081447,19.42459651534245,19.145356610013252
238,20.39062322959527,20.454306459064505,20.954457060819873,19.89934486375346,20.879028752265643,19.89603728562128,19.95092288963548,20.85768341603385,18.933708162067248,19.42756790429604,19.388277894072914,19.13592328892893
239,20.383012326432993,20.429372318870406,20.955598080535243,19.894449010283076,20.881775737601703,19.888973747641746,19.93987617045646,20.853528143172515,18.922045049912107,19.413811844219097,19.363879268599952,19.088010254937068
240,20.367903784809247,20.392959352641356,20.901693618059127,19.8934336940877,20.87188655088318,19.87258510305596,19.935935112840614,20.83978734905659,18.894066459189553,19.406675826056347,19.354601715005987,19.07492911575455
241,20.376433754537942,20.34894114390401,20.864728828233655,19.888722365038834,20.877216604123596,19.848975712398268,19.93591835029526,20.83547950918846,18.893940328831363,19.389140006985567,19.351402097519664,19.068227884702626
242,20.378787130839335,20.3001717261277,20.81075856644687,19.89433240359927,20.885719857813488,19.835105227813468,19.935471578014507,20.83164078984623,18.893940328831363,19.385847691232804,19.348058490962256,19.06704402847842
243,20.397595947410863,20.2695995355272,20.81057229563861,19.872366077121224,20.894117454394205,19.816880178023027,19.932530255773543,20.828294505489453,18.893940328831363,19.381876776108832,19.347364169818956,19.064590672943236
244,20.419752721301275,20.228705540137792,20.72441526876266,19.843270141388146,20.922740441545713,19.80595120868836,19.920628543231903,20.82350240055573,18.860231961244462,19.38110823960865,19.344338373265778,19.05958688102781
245,20.42684382306388,20.179463456761546,20.677372933599838,19.85049587917748,20.940495719582,19.773275474533797,19.93140475174641,20.81709299920153,18.853079201408956,19.39822402025832,19.35652743589715,19.065301851170325
246,20.432031990122557,20.145850455457442,20.639008412069664,19.839777814909976,20.970617036236504,19.74714024265001,19.90755679086415,20.809907785521563,18.854217398707792,19.39522371638127,19.35205204287488,19.059488589801642
247,20.39331171101619,20.066998889668803,20.540208852878138,19.8201951259638,20.985191981409585,19.71237546486505,19.887993276393313,20.775257505546964,18.839043311802392,19.394479717079836,19.351147868852177,19.050069790995877
248,20.351270735013525,19.98698620703688,20.48606240490987,19.81343195886858,20.97375772637117,19.67934780267231,19.859381527565176,20.739687834746576,18.785903317674748,19.35837156828496,19.32819945775512,19.03418615985256
249,20.29153801287934,19.899618169154657,20.390925283176987,19.765521966580362,20.949041212791446,19.614916626943227,19.81619682980759,20.671859610197572,18.758337756899877,19.31307429269995,19.278993068515987,18.989194756545636
250,20.197696444557252,19.775210613283686,20.30047038222066,19.71318438817465,20.865825028957868,19.555205239287716,19.762067872380563,20.62308383969751,18.69745397533736,19.263447093957524,19.239963602353868,18.937318311897375
251,20.107878399745704,19.636007311354646,20.161923405559566,19.624273704370435,20.80146171753824,19.472718069157697,19.710919977875843,20.559530412566847,18.656106917204326,19.21599630806867,19.178610815468726,18.85905430638545
252,19.958993912045003,19.479820063634932,20.033313958896155,19.552628048843324,20.740416608646132,19.36954194466827,19.661805144703884,20.50769297274487,18.59575475044033,19.157258354872816,19.124338436318066,18.824877395499172
253,19.841830765287394,19.27979251979176,19.87083060773724,19.470537550128434,20.64818833975995,19.247154948247065,19.601931969201615,20.444601317077886,18.552999859072298,19.103672755850486,19.071142114333934,18.750085215894
254,19.75183269285739,19.15056472793018,19.74401686645657,19.43576238817494,20.583762441045092,19.15537372089173,19.55814347464482,20.37817990553659,18.513072795067714,19.093777366398925,19.051916603615187,18.741204866789513
255,19.68548558746712,19.02115553161843,19.648923595277125,19.368794354756076,20.512201652404947,19.0471761899397,19.517180443402072,20.33519085984062,18.47767475044081,19.05716622773287,19.034649529214136,18.72583196830512
256,19.58424081717577,18.912644233891942,19.556521228028455,19.327217753213368,20.412058655262108,18.937652266212115,19.44950311797415,20.26496837051149,18.453779459777184,19.030609717079884,19.010042627154384,18.683377050986994
